Region,m_sku_desc,Actual_Tons,Predicted_Tons,Algorithm,MAPE,WMAPE,Error,Model_Index,ProcessID
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.154,5.750598866089108,Lasso,2.7961732417497296,0.47876236376527165,0.40340113391089183,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.406000000000001,7.176343269032692,Lasso,2.7961732417497296,0.47876236376527165,-0.7703432690326917,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,-0.262,7.734453881417243,Lasso,2.7961732417497296,0.47876236376527165,-7.996453881417244,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,2.667,7.709304888499476,Lasso,2.7961732417497296,0.47876236376527165,-5.042304888499476,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,3.1010000000000004,6.426042523587879,Lasso,2.7961732417497296,0.47876236376527165,-3.325042523587878,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,11.322000000000001,5.842170290348391,Lasso,2.7961732417497296,0.47876236376527165,5.47982970965161,"0,1",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,20.885,25.505482100197412,Lasso,0.5129519114953184,0.37514291323154414,-4.62048210019741,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,6.446000000000001,24.154238254694587,Lasso,0.5129519114953184,0.37514291323154414,-17.708238254694585,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,21.59,20.79194315940511,Lasso,0.5129519114953184,0.37514291323154414,0.7980568405948887,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,12.767000000000001,16.56568889022226,Lasso,0.5129519114953184,0.37514291323154414,-3.798688890222257,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,21.64,26.351404742110024,Lasso,0.5129519114953184,0.37514291323154414,-4.711404742110023,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,15.044,21.99636043206455,Lasso,0.5129519114953184,0.37514291323154414,-6.952360432064548,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,31.75,18.292014555308743,Lasso,0.5129519114953184,0.37514291323154414,13.457985444691257,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.588,20.315679026513937,Lasso,0.5129519114953184,0.37514291323154414,-6.727679026513938,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.558,21.60042726210893,Lasso,0.5129519114953184,0.37514291323154414,-8.04242726210893,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,12.68,15.214473888428362,Lasso,0.5129519114953184,0.37514291323154414,-2.534473888428362,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,20.862,20.268910707271893,Lasso,0.5129519114953184,0.37514291323154414,0.5930892927281057,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,14.373,27.212754656338674,Lasso,0.5129519114953184,0.37514291323154414,-12.839754656338675,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,17.974,18.9051262573187,Lasso,0.5129519114953184,0.37514291323154414,-0.9311262573186987,"0,2",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.412,1.437317081654837,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.025317081654837148,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.508,1.8615854477556586,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.3535854477556586,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.5519999999999998,1.6046382277496956,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.05263822774969573,"0,0",1
